task_family,hidden_variable,count,safe_completion,task_success,regret,unsafe_rate,slip_rate,damage_rate,alias_rate,abstain_rate,certificate_precision,certificate_recall,boundary_f1,irreducible_score,hidden_need
insert,contact_mode,9,0.4805675387617636,0.6008357365355658,0.4897270160574012,0.40089399257934044,0.32084855351510544,0.29406369816359484,0.8476531272852437,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3668436060099858,0.6861459075275689
insert,fluid_fill,9,0.7486454957653649,0.8106338534722781,0.18658309259526676,0.20662785902304426,0.20883768234273936,0.19325391410846537,0.559569174093062,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08681642807907063,0.1805598787045129
insert,friction,9,0.49377103587661353,0.6107916312592054,0.47309272471647723,0.3900686512753066,0.31406303152116744,0.2879567283690506,0.8374561233427777,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3498798010251407,0.6651324611526941
insert,grasp_affordance,9,0.36612600128326833,0.5111911400500944,0.61939515109839,0.4835504625560869,0.3669268586973915,0.3355341728276524,0.9872442251432898,0.0,0.5878666666666666,0.022222222222222223,0.03888888888888889,0.4820393689657011,0.9555498222171259
insert,local_geometry,9,0.35170250727375985,0.49919146340068704,0.6316205864934145,0.4916298537564238,0.37257175894172284,0.3406145830475506,0.9886021548223124,0.0,0.5661333333333334,0.011111111111111112,0.019444444444444445,0.4961516195765296,0.9622582959105398
insert,occlusion_depth,9,0.7376034375266816,0.8021501263347237,0.19977790841150428,0.2151556293601404,0.2139365875657328,0.19784292880915952,0.570256120438487,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09956369113655433,0.19898564826559065
insert,payload,9,0.5205740170109883,0.6330261833903159,0.4498291177466877,0.37484055459775906,0.3040818841965539,0.27897369577689846,0.827806197011327,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.32492693271360695,0.6479222537567793
insert,support_stiffness,9,0.7497607431140034,0.8119383182263697,0.18762261791132748,0.2072585837078876,0.20914791650760448,0.193533124856844,0.5610799191240787,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08759201349123343,0.18316461151661087
insert,surface_anisotropy,9,0.5040515613416185,0.6190367301655758,0.46291771566700035,0.3832838960798573,0.3090348819937456,0.28343139379437104,0.8394150013654025,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3373094272065862,0.6718150593387924
insert,tactile_latency,9,0.7437251742151754,0.8074821582831734,0.19571748739974595,0.21252328022666073,0.2123376453842894,0.19640388084586047,0.5672266582888033,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09556633568294576,0.19376243766268783
latch,adhesion,9,0.7476992883836838,0.8110631454902025,0.1936806179592913,0.211212857021729,0.2116569452307719,0.19899125070769466,0.5644770968272097,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09386458529915194,0.18902181445304356
latch,backlash,9,0.3868818917359767,0.5275730858729314,0.5970695667649163,0.46897064712318215,0.35746463952685187,0.3302181755741666,0.9769926205729118,0.0,0.6056,0.03333333333333334,0.05833333333333332,0.4583838210393518,0.9331290393019552
latch,cable_tension,9,0.7387307362154782,0.8035112958982944,0.20078274428335668,0.2159351989427209,0.21496759908097707,0.2019708391728793,0.5651496086018608,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.10214121992466486,0.19018131751278697
latch,compliance,9,0.5070708256998429,0.6212164544748008,0.4582605066154797,0.3804854292498595,0.3082271126768379,0.28590440140915413,0.8265873876244253,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.33529000391431707,0.6457257504717041
